Invoice ID,Branch,City,Customer type,Customer_name,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Male,Female
309-56-9691,A,Hyderabad,Member,Veda Singh,Female,Electronic accessories,78.48,1,3.924,82.404,2016-04-05,17:03:26,Ewallet,78.48,4.761904762,3.924,8.6,Yuvraj Yadav,Sanya Verma
594-97-1933,B,Nagpur,Member,Naveen Sharma,Male,Clothing,60.74,10,30.37,637.77,2016-04-21,20:31:57,Ewallet,607.4,4.761904762,30.37,4.2,Ishaan Kumar,Tithira Kapoor
553-90-4954,D,New Delhi,Normal,Eshita Singh,Female,Home and lifestyle,10.24,10,5.12,107.52,2018-02-12,23:20:03,Ewallet,102.4,4.761904762,5.12,3.7,Akash Sharma,Ishita Mehta
479-61-4784,A,Ahmedabad,Member,Jigyasa Verma,Female,Sports and travel,24.5,10,12.25,257.25,2019-09-11,18:02:12,Ewallet,245,4.761904762,12.25,8.1,Nishant Verma,Trisha Khan
428-56-1357,B,Chandigarh,Member,Kashvi Rajput,Female,Sports and travel,31.57,1,1.5785,33.1485,2017-09-04,18:06:26,Ewallet,31.57,4.761904762,1.5785,7.2,Nitin Singh,Zara Tiwari
465-79-6105,B,Bhopal,Normal,Yash Patel,Male,Electronic accessories,24.58,5,6.145,129.045,2016-03-24,06:09:42,Ewallet,122.9,4.761904762,6.145,2.9,Gaurav Tiwari,Ishita Mehta
912-33-1184,D,Mumbai,Member,Brijesh Sharma,Male,Health and beauty,14.74,9,6.633,139.293,2022-06-27,16:52:38,Cash,132.66,4.761904762,6.633,3.8,Jagdish Yadav,Nitya Yadav
865-48-9480,D,Jaipur,Member,Bhavika Kapoor,Female,Books,44.83,6,13.449,282.429,2019-05-26,23:26:19,Ewallet,268.98,4.761904762,13.449,4.6,Akash Sharma,Bela Yadav
390-86-3658,C,Kolkata,Normal,Mohan Patel,Male,Sports and travel,81.4,5,20.35,427.35,2016-02-24,20:19:53,Ewallet,407,4.761904762,20.35,8,Raghav Patel,Vanya Gupta
267-19-1225,B,Vadodara,Member,Pratik Chauhan,Male,Electronic accessories,83.88,7,29.358,616.518,2023-06-10,19:53:26,Ewallet,587.16,4.761904762,29.358,6.1,Naveen Sharma,Anushka Yadav
497-83-9678,E,Indore,Normal,Brijesh Sharma,Male,Sports and travel,68.84,10,34.42,722.82,2022-03-18,15:47:42,Credit Card,688.4,4.761904762,34.42,7.6,Rajveer Gupta,Falguni Mehta
589-93-0322,D,New Delhi,Member,Jigyasa Verma,Female,Books,56.64,3,8.496,178.416,2016-04-09,15:47:23,Cash,169.92,4.761904762,8.496,3.8,Manoj Sharma,Falguni Mehta
291-62-6078,C,Nashik,Member,Vanya Gupta,Female,Sports and travel,67.74,3,10.161,213.381,2018-09-26,10:26:53,Cash,203.22,4.761904762,10.161,2.8,Arnav Patel,Kashvi Rajput
911-93-9640,A,New Delhi,Member,Gaurav Tiwari,Male,Sports and travel,79.7,2,7.97,167.37,2022-10-31,06:09:01,Walmart Gift Cards,159.4,4.761904762,7.97,5.8,Mukesh Kumar,Fatima Joshi
101-64-0865,B,Chennai,Normal,Hrishikesh Kapoor,Male,Food and beverages,91.54,10,45.77,961.17,2015-09-20,01:19:59,Credit Card,915.4,4.761904762,45.77,1.1,Tanuj Mehta,Lavanya Sharma
350-92-5261,A,Pune,Member,Parina Patel,Female,Electronic accessories,97.2,4,19.44,408.24,2019-11-27,04:42:28,Walmart Gift Cards,388.8,4.761904762,19.44,3.4,Gaurav Tiwari,Hira Gupta
430-09-3997,B,Surat,Normal,Om Prakash Sharma,Male,Health and beauty,42.67,2,4.267,89.607,2020-10-02,08:40:07,Credit Card,85.34,4.761904762,4.267,1.7,Omkar Mehta,Sanika Verma
842-29-9483,C,Nagpur,Member,Gauri Singh,Female,Food and beverages,43.48,1,2.174,45.654,2015-08-11,20:50:10,Ewallet,43.48,4.761904762,2.174,9.8,Tushar Sahu,Kashish Kapoor
924-11-3189,C,Chennai,Member,Aashi Mehta,Female,Health and beauty,40.42,8,16.168,339.528,2020-05-21,15:37:49,Ewallet,323.36,4.761904762,16.168,4.5,Harshit Patel,Gitanjali Sharma
364-99-2560,B,Vishakhapatnam,Normal,Neeraj Singh,Male,Sports and travel,99.55,8,39.82,836.22,2017-09-11,12:43:31,Credit Card,796.4,4.761904762,39.82,6.6,Vicky Singh,Lavina Yadav
191-78-9206,C,New Delhi,Normal,Deepesh Verma,Male,Health and beauty,41.76,9,18.792,394.632,2023-03-22,15:30:45,Cash,375.84,4.761904762,18.792,7.5,Neeraj Singh,Sanika Verma
934-82-7088,C,Kolkata,Member,Umar Khan,Male,Food and beverages,66.66,1,3.333,69.993,2016-09-24,22:45:34,Cash,66.66,4.761904762,3.333,9.5,Chirag Kapoor,Meher Sharma
669-96-3822,B,New Delhi,Normal,Raghav Patel,Male,Food and beverages,50.41,2,5.041,105.861,2016-08-14,08:51:05,Cash,100.82,4.761904762,5.041,5.5,Aditya Singh,Sanya Verma
164-04-2510,B,Ahmedabad,Normal,Utkarsh Yadav,Male,Sports and travel,92.68,3,13.902,291.942,2019-08-02,02:57:22,Credit Card,278.04,4.761904762,13.902,6.4,Farhan Khan,Qamar Yadav
228-52-9548,B,Mumbai,Normal,Charvi Verma,Female,Home and lifestyle,84.97,2,8.497,178.437,2023-08-05,00:21:09,Walmart Gift Cards,169.94,4.761904762,8.497,7.9,Umar Khan,Zaina Tiwari
646-31-9037,D,Bangalore,Normal,Zaina Chauhan,Female,Books,24.73,5,6.1825,129.8325,2022-01-11,11:49:41,Cash,123.65,4.761904762,6.1825,4.6,Tarun Kumar,Prisha Khan
427-82-0354,E,Agra,Member,Gagan Singh,Male,Sports and travel,80.81,3,12.1215,254.5515,2019-06-21,16:50:52,Cash,242.43,4.761904762,12.1215,5.8,Om Prakash Sharma,Mahira Verma
101-31-0777,C,Vishakhapatnam,Member,Farhan Khan,Male,Sports and travel,63.84,6,19.152,402.192,2020-11-21,01:28:12,Credit Card,383.04,4.761904762,19.152,1.1,Arjun Patel,Pari Chauhan
814-86-7212,A,Bangalore,Normal,Tejas Joshi,Male,Sports and travel,88.48,1,4.424,92.904,2018-03-21,00:29:57,Ewallet,88.48,4.761904762,4.424,9.2,Zayd Khan,Farah Joshi
415-80-6434,E,Jaipur,Member,Yash Patel,Male,Health and beauty,78.31,10,39.155,822.255,2022-01-02,21:01:59,Ewallet,783.1,4.761904762,39.155,9,Armaan Khan,Lavisha Kapoor
628-70-2718,B,Mumbai,Normal,Jia Kapoor,Female,Food and beverages,56.92,5,14.23,298.83,2023-09-26,08:17:47,Credit Card,284.6,4.761904762,14.23,2.2,Jatin Chauhan,Chhavi Chauhan
472-55-5852,D,Chennai,Member,Aniket Yadav,Male,Food and beverages,99.26,4,19.852,416.892,2019-08-29,18:09:45,Ewallet,397.04,4.761904762,19.852,1.8,Yash Patel,Farah Joshi
682-67-0178,C,Ahmedabad,Normal,Deepak Verma,Male,Sports and travel,30.42,7,10.647,223.587,2022-02-06,14:49:39,Ewallet,212.94,4.761904762,10.647,3.7,Dev Patel,Sanya Verma
317-70-9411,A,Mumbai,Member,Arjun Patel,Male,Sports and travel,93.29,5,23.3225,489.7725,2023-05-16,19:10:52,Walmart Gift Cards,466.45,4.761904762,23.3225,5.2,Farhan Khan,Gargi Kapoor
846-28-0951,E,Surat,Normal,Hina Gupta,Female,Electronic accessories,23.31,5,5.8275,122.3775,2015-08-01,16:17:56,Cash,116.55,4.761904762,5.8275,1.4,Tarun Kumar,Charul Yadav
596-70-0351,B,Agra,Normal,Divya Chauhan,Female,Food and beverages,29.81,7,10.4335,219.1035,2022-12-13,23:38:44,Credit Card,208.67,4.761904762,10.4335,4.7,Harsh Joshi,Riddhi Verma
274-34-0362,E,Jaipur,Normal,Riddhi Verma,Female,Books,15.84,7,5.544,116.424,2023-11-08,14:52:03,Credit Card,110.88,4.761904762,5.544,7.9,Abhishek Yadav,Vanya Gupta
582-06-0421,D,Indore,Normal,Dheeraj Yadav,Male,Electronic accessories,15.94,1,0.797,16.737,2023-09-26,16:55:23,Credit Card,15.94,4.761904762,0.797,3.8,Bhushan Sharma,Ginni Gupta
135-90-6649,E,Kolkata,Normal,Ujala Kapoor,Female,Sports and travel,13.34,8,5.336,112.056,2019-05-31,01:14:34,Cash,106.72,4.761904762,5.336,9.9,Omkar Joshi,Bhavika Kapoor
928-71-0318,D,Kochi,Normal,Aditya Singh,Male,Books,77.76,4,15.552,326.592,2023-07-24,15:11:02,Cash,311.04,4.761904762,15.552,4.7,Vikrant Tiwari,Gargi Kapoor
309-55-6933,E,Bhopal,Normal,Naveen Sharma,Male,Clothing,81.47,1,4.0735,85.5435,2020-02-23,18:57:48,Walmart Gift Cards,81.47,4.761904762,4.0735,3.8,Zahir Khan,Hira Gupta
159-13-1150,D,Bangalore,Normal,Oishi Tiwari,Female,Home and lifestyle,36.36,7,12.726,267.246,2023-07-17,14:00:36,Credit Card,254.52,4.761904762,12.726,1.4,Zayd Khan,Urvi Khan
309-11-3416,D,Vishakhapatnam,Member,Sagar Mehta,Male,Food and beverages,13.58,6,4.074,85.554,2018-03-19,07:16:21,Cash,81.48,4.761904762,4.074,5.3,Jagdish Yadav,Naina Rajput
896-74-3939,B,Vishakhapatnam,Normal,Omkar Chauhan,Male,Home and lifestyle,28.85,7,10.0975,212.0475,2017-05-12,13:56:19,Cash,201.95,4.761904762,10.0975,4.7,Keshav Sharma,Saanvi Kumar
430-45-2571,D,Surat,Normal,Lucky Singh,Male,Sports and travel,36.07,5,9.0175,189.3675,2022-08-22,05:32:20,Credit Card,180.35,4.761904762,9.0175,9.4,Bhuvan Chauhan,Nandini Patel
907-84-8427,E,Nashik,Member,Arnav Patel,Male,Health and beauty,55.62,10,27.81,584.01,2020-08-26,16:48:45,Ewallet,556.2,4.761904762,27.81,3.4,Omkar Joshi,Mahira Verma
805-61-2919,E,Kochi,Normal,Pihu Gupta,Female,Books,32.37,1,1.6185,33.9885,2016-07-27,14:01:53,Ewallet,32.37,4.761904762,1.6185,3.7,Arjun Patel,Lavina Yadav
565-46-4982,A,Lucknow,Normal,Bhavya Tiwari,Female,Sports and travel,81.98,5,20.495,430.395,2019-05-01,14:46:32,Credit Card,409.9,4.761904762,20.495,9.2,Arnav Patel,Jigyasa Verma
275-77-4965,B,Chandigarh,Member,Aashi Mehta,Female,Sports and travel,80.61,8,32.244,677.124,2020-01-12,07:40:55,Walmart Gift Cards,644.88,4.761904762,32.244,4.8,Sahil Gupta,Nitya Yadav
530-06-0106,A,Vadodara,Member,Saanvi Kumar,Female,Home and lifestyle,17.6,8,7.04,147.84,2020-06-25,08:00:48,Ewallet,140.8,4.761904762,7.04,3.7,Pradeep Chauhan,Hira Gupta
955-77-0697,E,Nashik,Member,Mukesh Kumar,Male,Health and beauty,38.76,5,9.69,203.49,2023-04-29,08:22:42,Credit Card,193.8,4.761904762,9.69,2.7,Dinesh Yadav,Ginni Gupta
527-90-4415,A,Kochi,Member,Gargi Kapoor,Female,Clothing,64.98,3,9.747,204.687,2019-11-22,02:37:54,Walmart Gift Cards,194.94,4.761904762,9.747,6.5,Deepak Verma,Urvashi Joshi
135-85-5578,E,Indore,Member,Hetal Patel,Female,Books,61.06,9,27.477,577.017,2020-11-18,17:11:29,Cash,549.54,4.761904762,27.477,7.3,Mohan Patel,Tithira Kapoor
556-01-3074,C,Kochi,Normal,Kashvi Rajput,Female,Home and lifestyle,46.54,5,11.635,244.335,2021-07-28,00:59:42,Credit Card,232.7,4.761904762,11.635,2.2,Dheeraj Yadav,Gauri Singh
723-12-7849,D,Mumbai,Normal,Jiya Sahu,Female,Health and beauty,52.14,4,10.428,218.988,2016-03-15,07:36:07,Ewallet,208.56,4.761904762,10.428,6.9,Siddharth Reddy,Eesha Verma
219-36-6916,C,Nagpur,Member,Neeraj Singh,Male,Electronic accessories,80.88,1,4.044,84.924,2019-11-17,11:56:09,Walmart Gift Cards,80.88,4.761904762,4.044,8.8,Chirag Kapoor,Trisha Khan
257-10-2057,C,Nashik,Normal,Aditya Singh,Male,Home and lifestyle,47.72,9,21.474,450.954,2021-11-26,19:54:55,Ewallet,429.48,4.761904762,21.474,9.1,Prakash Sahu,Sanika Verma
910-33-0919,E,Vishakhapatnam,Member,Ishan Verma,Male,Health and beauty,55.23,10,27.615,579.915,2017-12-05,07:49:20,Credit Card,552.3,4.761904762,27.615,4.9,Jai Kapoor,Naina Rajput
878-74-1466,E,Vadodara,Normal,Vivek Yadav,Male,Books,42.79,9,19.2555,404.3655,2023-09-19,08:11:42,Cash,385.11,4.761904762,19.2555,10,Farhan Khan,Vanya Gupta
328-61-7206,C,Nashik,Normal,Aryan Gupta,Male,Books,23.7,1,1.185,24.885,2016-10-13,05:48:43,Cash,23.7,4.761904762,1.185,3.2,Dev Patel,Sanika Verma
597-25-0236,A,Pune,Normal,Chhavi Chauhan,Female,Health and beauty,47.12,8,18.848,395.808,2022-08-13,17:37:29,Cash,376.96,4.761904762,18.848,3.5,Siddharth Reddy,Urvi Khan
552-32-9924,B,New Delhi,Member,Qiana Tiwari,Female,Sports and travel,36.79,6,11.037,231.777,2016-03-25,19:49:11,Cash,220.74,4.761904762,11.037,8.2,Dev Patel,Tanisha Patel
286-94-9164,A,Nagpur,Normal,Bhavna Sharma,Female,Electronic accessories,70.59,8,28.236,592.956,2023-06-17,08:34:13,Credit Card,564.72,4.761904762,28.236,9.4,Ayush Sharma,Saanvi Kumar
353-94-4347,C,Ahmedabad,Normal,Hema Sahu,Female,Food and beverages,96.61,3,14.4915,304.3215,2023-06-04,01:47:16,Walmart Gift Cards,289.83,4.761904762,14.4915,4.8,Raghav Patel,Trisha Khan
980-75-6209,A,Kolkata,Member,Zara Tiwari,Female,Food and beverages,36.58,4,7.316,153.636,2023-09-13,16:52:02,Walmart Gift Cards,146.32,4.761904762,7.316,2.1,Rohit Patel,Kanika Singh
689-68-7525,A,Bhopal,Member,Devanshi Tiwari,Female,Health and beauty,35.02,5,8.755,183.855,2015-03-26,07:37:44,Cash,175.1,4.761904762,8.755,4.9,Parth Kapoor,Farah Joshi
375-61-9603,C,Bhopal,Member,Zayd Khan,Male,Books,92.65,2,9.265,194.565,2021-01-28,00:08:39,Walmart Gift Cards,185.3,4.761904762,9.265,4.3,Vicky Singh,Chandni Joshi
714-69-0908,A,Mumbai,Normal,Jiya Sahu,Female,Health and beauty,38.17,8,15.268,320.628,2018-05-13,18:28:51,Walmart Gift Cards,305.36,4.761904762,15.268,9.4,Eklavya Verma,Riddhi Verma
567-47-8474,C,Bangalore,Normal,Zeeshan Patel,Male,Sports and travel,26.72,3,4.008,84.168,2022-11-23,10:09:22,Cash,80.16,4.761904762,4.008,8.6,Faisal Khan,Qiana Tiwari
410-27-8345,D,Chandigarh,Normal,Naina Rajput,Female,Sports and travel,94.58,6,28.374,595.854,2016-04-04,21:13:57,Cash,567.48,4.761904762,28.374,2.4,Imran Khan,Aanya Sharma
923-03-3400,B,Jaipur,Normal,Gargi Kapoor,Female,Food and beverages,70.25,6,21.075,442.575,2020-05-14,03:01:14,Ewallet,421.5,4.761904762,21.075,6.7,Pradeep Chauhan,Anika Patel
882-44-6445,D,Hyderabad,Normal,Nitya Yadav,Female,Sports and travel,24.38,8,9.752,204.792,2019-10-06,15:12:59,Walmart Gift Cards,195.04,4.761904762,9.752,1.8,Uday Sahu,Lavina Yadav
727-19-4989,B,Nagpur,Normal,Vanya Gupta,Female,Books,74.48,3,11.172,234.612,2017-01-03,11:32:21,Cash,223.44,4.761904762,11.172,2.6,Jai Kapoor,Kanika Singh
463-41-8813,A,Nashik,Normal,Aarav Kumar,Male,Food and beverages,12.33,1,0.6165,12.9465,2022-10-12,13:48:51,Cash,12.33,4.761904762,0.6165,2.1,Ujjwal Gupta,Aanya Sharma
618-24-5367,D,Kochi,Member,Tejas Joshi,Male,Health and beauty,82.45,3,12.3675,259.7175,2015-06-24,00:04:03,Cash,247.35,4.761904762,12.3675,9.7,Yash Patel,Jhanvi Mehta
940-34-3596,B,Jaipur,Member,Javed Khan,Male,Home and lifestyle,15,7,5.25,110.25,2016-03-10,03:46:41,Walmart Gift Cards,105,4.761904762,5.25,2.3,Vivek Yadav,Saanvi Kumar
707-51-8631,D,New Delhi,Member,Jigyasa Verma,Female,Food and beverages,17.54,2,1.754,36.834,2021-06-02,21:01:21,Walmart Gift Cards,35.08,4.761904762,1.754,3.4,Hitesh Yadav,Devanshi Tiwari
248-81-1579,A,Jaipur,Member,Arnav Patel,Male,Clothing,45.41,7,15.8935,333.7635,2021-06-01,18:25:19,Ewallet,317.87,4.761904762,15.8935,4.8,Yash Patel,Lavisha Kapoor
542-11-1530,D,Vadodara,Normal,Fatima Joshi,Female,Clothing,76.5,8,30.6,642.6,2020-07-25,04:28:45,Credit Card,612,4.761904762,30.6,1.2,Umar Khan,Jhanvi Mehta
813-75-8257,D,Surat,Member,Zaina Tiwari,Female,Clothing,52.97,5,13.2425,278.0925,2017-03-21,00:29:11,Cash,264.85,4.761904762,13.2425,7.6,Arnav Patel,Ujala Kapoor
293-42-0332,B,New Delhi,Normal,Arnav Patel,Male,Home and lifestyle,71.34,2,7.134,149.814,2021-07-16,04:29:50,Ewallet,142.68,4.761904762,7.134,9.9,Lokesh Tiwari,Jigyasa Verma
139-15-7697,B,New Delhi,Normal,Yashvardhan Sharma,Male,Electronic accessories,40.17,3,6.0255,126.5355,2017-08-04,05:17:38,Ewallet,120.51,4.761904762,6.0255,6.7,Qureshi Khan,Risha Joshi
972-12-1117,C,Bhopal,Member,Aditi Singh,Female,Electronic accessories,14.93,8,5.972,125.412,2022-03-22,16:58:04,Credit Card,119.44,4.761904762,5.972,9.8,Sahil Gupta,Aanya Sharma
441-20-3272,B,Nagpur,Member,Deepak Verma,Male,Food and beverages,14.64,3,2.196,46.116,2022-04-22,17:32:25,Cash,43.92,4.761904762,2.196,7.9,Tarun Kumar,Kashvi Rajput
682-83-7586,A,Nagpur,Normal,Bela Yadav,Female,Clothing,21.43,3,3.2145,67.5045,2023-10-16,11:45:13,Walmart Gift Cards,64.29,4.761904762,3.2145,6.1,Harshit Patel,Hema Sahu
770-70-4227,E,Kolkata,Normal,Zoya Gupta,Female,Home and lifestyle,38.21,9,17.1945,361.0845,2020-04-21,12:17:39,Credit Card,343.89,4.761904762,17.1945,5.1,Chirag Kapoor,Chetana Sahu
635-75-5658,A,Mumbai,Member,Raghav Patel,Male,Electronic accessories,95.45,1,4.7725,100.2225,2018-07-28,17:32:38,Ewallet,95.45,4.761904762,4.7725,3.4,Bhuvan Chauhan,Lavisha Kapoor
270-31-8856,E,Pune,Member,Sagar Mehta,Male,Books,16.8,10,8.4,176.4,2022-05-20,17:02:53,Cash,168,4.761904762,8.4,3,Harshit Patel,Charvi Verma
544-74-1225,C,Vadodara,Member,Queenie Sharma,Female,Clothing,57.3,4,11.46,240.66,2023-01-14,06:50:39,Credit Card,229.2,4.761904762,11.46,7.8,Faisal Khan,Vanya Gupta
284-92-1626,B,Bhopal,Normal,Lavisha Kapoor,Female,Books,42.36,7,14.826,311.346,2017-01-23,03:18:08,Walmart Gift Cards,296.52,4.761904762,14.826,9.4,Aniket Yadav,Lavanya Sharma
524-30-4862,A,Chandigarh,Member,Gauri Singh,Female,Home and lifestyle,32.62,6,9.786,205.506,2015-04-10,01:23:19,Cash,195.72,4.761904762,9.786,7.9,Imran Khan,Hira Gupta
870-60-0732,E,Vishakhapatnam,Normal,Urvashi Joshi,Female,Sports and travel,53.67,3,8.0505,169.0605,2020-04-27,13:25:02,Walmart Gift Cards,161.01,4.761904762,8.0505,7.5,Himanshu Kapoor,Sanya Verma
683-55-2649,C,Nagpur,Normal,Zaina Tiwari,Female,Health and beauty,78.5,8,31.4,659.4,2017-11-20,12:29:07,Credit Card,628,4.761904762,31.4,6.3,Zeeshan Patel,Aaradhya Yadav
894-05-5325,D,Nashik,Normal,Rohit Patel,Male,Clothing,86.01,2,8.601,180.621,2020-03-09,01:29:38,Walmart Gift Cards,172.02,4.761904762,8.601,9.1,Aarav Kumar,Oviya Sharma
531-90-0146,B,Nagpur,Normal,Jatin Chauhan,Male,Electronic accessories,59.42,9,26.739,561.519,2017-07-02,08:37:48,Walmart Gift Cards,534.78,4.761904762,26.739,6,Sagar Mehta,Oviya Sharma
451-87-0729,C,Indore,Normal,Tithira Kapoor,Female,Home and lifestyle,83.4,8,33.36,700.56,2023-12-30,13:45:53,Cash,667.2,4.761904762,33.36,3.7,Neeraj Singh,Saisha Khan
306-94-8091,C,Jaipur,Normal,Saanvi Kumar,Female,Home and lifestyle,50.27,8,20.108,422.268,2023-11-02,05:22:06,Walmart Gift Cards,402.16,4.761904762,20.108,6.9,Yashvardhan Sharma,Sanika Verma
773-47-2535,E,Chennai,Member,Myra Patel,Female,Books,93.61,5,23.4025,491.4525,2019-01-14,22:19:51,Ewallet,468.05,4.761904762,23.4025,1.7,Bhushan Sharma,Zara Tiwari
602-98-4740,D,Indore,Normal,Zahir Khan,Male,Home and lifestyle,23,4,4.6,96.6,2022-09-24,17:53:45,Credit Card,92,4.761904762,4.6,6.7,Lokesh Tiwari,Tanya Rajput
465-48-2561,E,Kolkata,Member,Sahil Gupta,Male,Health and beauty,78.88,9,35.496,745.416,2020-04-07,07:45:25,Ewallet,709.92,4.761904762,35.496,7.2,Omkar Joshi,Upasana Yadav
382-85-6470,B,Chennai,Normal,Uday Sahu,Male,Sports and travel,94.05,9,42.3225,888.7725,2023-03-07,10:11:01,Ewallet,846.45,4.761904762,42.3225,3.9,Lucky Singh,Lavanya Sharma
254-52-4890,A,Jaipur,Member,Akash Sharma,Male,Sports and travel,79,10,39.5,829.5,2021-08-30,10:41:31,Cash,790,4.761904762,39.5,8.1,Himanshu Kapoor,Hetal Patel
455-52-0226,B,Vishakhapatnam,Normal,Eshita Singh,Female,Electronic accessories,21.1,7,7.385,155.085,2015-03-18,01:18:23,Walmart Gift Cards,147.7,4.761904762,7.385,7.5,Pratik Chauhan,Zara Tiwari
943-86-8626,D,Vishakhapatnam,Member,Neeraj Singh,Male,Clothing,72.22,1,3.611,75.831,2016-08-12,05:45:56,Credit Card,72.22,4.761904762,3.611,2.5,Aarav Kumar,Gargi Kapoor
775-85-1433,D,Chandigarh,Member,Kashvi Rajput,Female,Food and beverages,47.27,8,18.908,397.068,2021-05-25,18:50:01,Cash,378.16,4.761904762,18.908,2.3,Prakash Sahu,Oviya Sharma
903-07-4735,E,Surat,Normal,Elina Chauhan,Female,Books,50.76,1,2.538,53.298,2017-08-10,15:56:31,Cash,50.76,4.761904762,2.538,3.2,Inder Rajput,Jigyasa Verma
796-93-7490,C,Hyderabad,Normal,Omkar Mehta,Male,Clothing,84.92,7,29.722,624.162,2017-01-13,06:08:18,Ewallet,594.44,4.761904762,29.722,7.2,Rohit Patel,Bela Yadav
503-27-2775,D,Kolkata,Normal,Oviya Sharma,Female,Electronic accessories,75.57,10,37.785,793.485,2015-07-09,17:29:12,Ewallet,755.7,4.761904762,37.785,2.6,Eklavya Verma,Bhavya Tiwari
273-15-7910,A,Bangalore,Normal,Aanya Sharma,Female,Clothing,78.52,9,35.334,742.014,2015-12-09,19:44:51,Credit Card,706.68,4.761904762,35.334,9.9,Omkar Joshi,Gauri Singh
520-88-2416,B,Kolkata,Normal,Oorja Gupta,Female,Books,80.65,9,36.2925,762.1425,2018-04-11,01:51:19,Credit Card,725.85,4.761904762,36.2925,2.3,Gopal Tiwari,Divya Chauhan
165-17-1120,E,Hyderabad,Normal,Kaushal Yadav,Male,Books,49.58,2,4.958,104.118,2020-04-19,11:41:33,Cash,99.16,4.761904762,4.958,1.4,Varun Singh,Vrinda Sharma
294-37-5908,B,Agra,Member,Lavina Yadav,Female,Home and lifestyle,33.64,5,8.41,176.61,2020-11-29,06:09:09,Ewallet,168.2,4.761904762,8.41,1.5,Aditya Singh,Divisha Kapoor
346-13-8271,B,Pune,Normal,Megha Kapoor,Female,Clothing,26.16,2,2.616,54.936,2020-07-16,16:23:11,Credit Card,52.32,4.761904762,2.616,2.6,Tanuj Mehta,Chhavi Chauhan
899-72-8484,A,Vishakhapatnam,Normal,Naman Verma,Male,Sports and travel,22.01,6,6.603,138.663,2018-05-11,09:10:33,Cash,132.06,4.761904762,6.603,8.9,Omkar Mehta,Vrinda Sharma
108-07-4058,E,Pune,Normal,Aryan Gupta,Male,Electronic accessories,15.71,8,6.284,131.964,2018-11-19,12:56:41,Credit Card,125.68,4.761904762,6.284,3.2,Zahir Khan,Bhavika Kapoor
636-01-1053,B,Pune,Normal,Ginni Gupta,Female,Books,24.93,4,4.986,104.706,2020-04-01,06:12:02,Credit Card,99.72,4.761904762,4.986,7.6,Govind Tiwari,Mahira Verma
644-39-2141,B,Bangalore,Member,Eklavya Verma,Male,Books,23.19,8,9.276,194.796,2021-08-30,03:57:29,Cash,185.52,4.761904762,9.276,7.1,Varun Singh,Falak Patel
591-44-5189,A,Pune,Normal,Amar Singh,Male,Books,19.81,8,7.924,166.404,2022-05-03,19:13:05,Walmart Gift Cards,158.48,4.761904762,7.924,5.2,Omkar Mehta,Megha Kapoor
861-09-0939,A,Vishakhapatnam,Member,Ekta Joshi,Female,Home and lifestyle,24.11,9,10.8495,227.8395,2018-07-04,01:22:44,Ewallet,216.99,4.761904762,10.8495,1.2,Siddharth Reddy,Vanshika Gupta
608-27-6633,E,Pune,Normal,Falak Patel,Female,Books,59.07,4,11.814,248.094,2023-09-18,10:46:41,Ewallet,236.28,4.761904762,11.814,6.7,Om Prakash Sharma,Falak Patel
886-49-9216,C,Pune,Member,Himanshu Kapoor,Male,Food and beverages,46.58,1,2.329,48.909,2016-03-08,03:02:24,Ewallet,46.58,4.761904762,2.329,3.5,Imran Khan,Lavina Yadav
430-95-7498,A,New Delhi,Member,Rahul Sharma,Male,Electronic accessories,33.25,3,4.9875,104.7375,2023-11-27,15:16:07,Cash,99.75,4.761904762,4.9875,4.1,Sagar Mehta,Lavina Yadav
695-27-5580,C,Hyderabad,Member,Jiya Sahu,Female,Sports and travel,51.15,2,5.115,107.415,2017-01-13,07:56:11,Ewallet,102.3,4.761904762,5.115,2.5,Karthik Kapoor,Hina Gupta
613-09-5617,C,Mumbai,Member,Zoya Gupta,Female,Clothing,77.86,7,27.251,572.271,2017-02-25,07:40:41,Walmart Gift Cards,545.02,4.761904762,27.251,8.3,Mohit Sahu,Pari Chauhan
893-95-3102,D,Bangalore,Member,Anika Patel,Female,Clothing,96.73,3,14.5095,304.6995,2020-03-20,10:14:31,Walmart Gift Cards,290.19,4.761904762,14.5095,3,Vivek Yadav,Gitanjali Sharma
763-98-4564,E,Pune,Normal,Aaradhya Yadav,Female,Electronic accessories,74.31,5,18.5775,390.1275,2021-07-14,12:40:47,Ewallet,371.55,4.761904762,18.5775,3.6,Faisal Khan,Gauri Singh
285-57-0480,D,Mumbai,Normal,Hema Sahu,Female,Electronic accessories,83.9,10,41.95,880.95,2019-04-21,07:20:42,Cash,839,4.761904762,41.95,6,Tarun Kumar,Meher Sharma
932-63-1374,C,Vadodara,Normal,Leela Yadav,Female,Home and lifestyle,15.93,5,3.9825,83.6325,2015-02-22,04:18:38,Credit Card,79.65,4.761904762,3.9825,1.3,Uday Sahu,Anushka Yadav
812-97-9560,D,Jaipur,Member,Dev Patel,Male,Books,21.59,9,9.7155,204.0255,2020-10-28,07:12:41,Ewallet,194.31,4.761904762,9.7155,3.4,Omkar Mehta,Hema Sahu
786-22-8610,D,Bhopal,Normal,Dheeraj Yadav,Male,Sports and travel,63.46,6,19.038,399.798,2017-01-07,12:24:12,Walmart Gift Cards,380.76,4.761904762,19.038,9.7,Kaushal Yadav,Sanya Verma
