Invoice ID,Branch,City,Customer type,Customer_name,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,,Male,Female
650-45-5802,C,Lucknow,Member,Vicky Singh,Male,Electronic accessories,48.21,3,7.2315,151.8615,2023-09-03,20:58:26,Cash,144.63,4.761904762,7.2315,6.9,,Deepesh Verma,Ria Singh
329-94-8093,B,Surat,Member,Kavya Rajput,Female,Sports and travel,70.71,7,24.7485,519.7185,2020-01-19,05:42:21,Credit Card,494.97,4.761904762,24.7485,8.8,,Nitin Singh,Ginni Gupta
863-25-4855,D,New Delhi,Member,Zeeshan Patel,Male,Food and beverages,59.56,6,17.868,375.228,2019-07-27,21:46:47,Walmart Gift Cards,357.36,4.761904762,17.868,9.1,,Sunil Verma,Gitanjali Sharma
505-40-3249,E,Kolkata,Normal,Ishaan Kumar,Male,Electronic accessories,26.06,5,6.515,136.815,2019-09-02,11:43:54,Walmart Gift Cards,130.3,4.761904762,6.515,9.7,,Chirag Kapoor,Vanshika Gupta
343-49-7774,C,Bangalore,Normal,Ria Singh,Female,Home and lifestyle,28.54,8,11.416,239.736,2018-01-07,14:02:29,Credit Card,228.32,4.761904762,11.416,4.2,,Aditya Singh,Gauri Singh
376-80-0393,E,Jaipur,Member,Aditi Singh,Female,Books,91.8,4,18.36,385.56,2017-11-07,09:12:03,Walmart Gift Cards,367.2,4.761904762,18.36,8.1,,Inder Rajput,Ekta Joshi
151-75-1586,C,Mumbai,Member,Kunal Gupta,Male,Electronic accessories,40.94,9,18.423,386.883,2023-03-06,08:29:00,Walmart Gift Cards,368.46,4.761904762,18.423,9.6,,Karthik Kapoor,Ekta Joshi
532-61-2669,A,Surat,Member,Gopal Tiwari,Male,Health and beauty,46.02,5,11.505,241.605,2021-01-01,20:07:51,Ewallet,230.1,4.761904762,11.505,8.7,,Imran Khan,Oorja Gupta
879-96-2787,D,Vadodara,Normal,Umar Khan,Male,Home and lifestyle,77.27,5,19.3175,405.6675,2019-07-04,08:35:53,Cash,386.35,4.761904762,19.3175,3.4,,Lokesh Tiwari,Gauri Singh
332-30-3572,D,Indore,Member,Tanuj Mehta,Male,Electronic accessories,19.46,7,6.811,143.031,2021-09-20,16:27:50,Ewallet,136.22,4.761904762,6.811,5.1,,Tarun Kumar,Bhavna Sharma
642-89-1519,D,New Delhi,Normal,Chhavi Chauhan,Female,Clothing,72.59,9,32.6655,685.9755,2019-10-21,14:11:50,Credit Card,653.31,4.761904762,32.6655,8.1,,Harsh Joshi,Eshita Singh
758-57-5111,A,Nagpur,Member,Parth Kapoor,Male,Food and beverages,78.14,5,19.535,410.235,2018-12-12,01:33:07,Credit Card,390.7,4.761904762,19.535,7.9,,Sunil Verma,Oorja Gupta
648-27-3808,C,Surat,Normal,Farah Joshi,Female,Sports and travel,74.73,5,18.6825,392.3325,2017-06-27,00:42:53,Ewallet,373.65,4.761904762,18.6825,5.2,,Prakash Sahu,Divisha Kapoor
114-48-6472,C,Vishakhapatnam,Member,Bhushan Sharma,Male,Health and beauty,14.12,5,3.53,74.13,2021-11-02,00:48:04,Cash,70.6,4.761904762,3.53,5.9,,Mohit Sahu,Divya Chauhan
156-17-0614,B,Jaipur,Normal,Brijesh Sharma,Male,Books,80.31,2,8.031,168.651,2022-10-25,08:23:49,Credit Card,160.62,4.761904762,8.031,2.9,,Sahil Gupta,Urvashi Joshi
787-58-1796,B,Lucknow,Member,Bhavna Sharma,Female,Food and beverages,63.5,4,12.7,266.7,2015-04-24,19:57:27,Ewallet,254,4.761904762,12.7,6.5,,Prakash Sahu,Risha Joshi
876-92-4270,B,Chandigarh,Normal,Hira Gupta,Female,Books,94.12,10,47.06,988.26,2019-08-05,04:51:19,Walmart Gift Cards,941.2,4.761904762,47.06,7.6,,Pratik Chauhan,Bhavika Kapoor
137-35-7922,A,Mumbai,Normal,Urvi Khan,Female,Home and lifestyle,65.8,6,19.74,414.54,2021-05-02,10:57:47,Cash,394.8,4.761904762,19.74,2.5,,Yashvardhan Sharma,Diya Yadav
379-55-8826,A,Vadodara,Member,Sunil Verma,Male,Food and beverages,80.16,6,24.048,505.008,2016-06-19,22:22:37,Credit Card,480.96,4.761904762,24.048,3.6,,Gopal Tiwari,Anushka Yadav
999-82-4073,A,Vadodara,Member,Devanshi Tiwari,Female,Clothing,57.68,7,20.188,423.948,2020-07-03,11:25:56,Cash,403.76,4.761904762,20.188,3.8,,Vicky Singh,Nitya Yadav
109-52-0715,C,Nagpur,Member,Zain Khan,Male,Clothing,44.64,9,20.088,421.848,2022-07-25,14:08:28,Walmart Gift Cards,401.76,4.761904762,20.088,1.4,,Raghav Patel,Kanika Singh
118-65-2818,E,Jaipur,Member,Neeraj Singh,Male,Home and lifestyle,68.65,2,6.865,144.165,2021-08-22,04:43:15,Cash,137.3,4.761904762,6.865,6.9,,Jatin Chauhan,Bhavna Sharma
381-61-5569,D,Surat,Member,Oorja Gupta,Female,Food and beverages,96.64,1,4.832,101.472,2021-05-17,10:36:55,Cash,96.64,4.761904762,4.832,5.3,,Kaushal Yadav,Pari Chauhan
158-15-5772,A,Lucknow,Normal,Dev Patel,Male,Books,13.57,7,4.7495,99.7395,2018-10-12,21:48:11,Cash,94.99,4.761904762,4.7495,2,,Nitin Singh,Kashvi Rajput
995-17-0707,D,Chandigarh,Normal,Bhoomi Tiwari,Female,Food and beverages,38.6,3,5.79,121.59,2020-01-23,13:54:28,Walmart Gift Cards,115.8,4.761904762,5.79,5.6,,Ujjwal Gupta,Chhavi Chauhan
682-26-0648,A,Pune,Normal,Ekta Joshi,Female,Books,95.41,7,33.3935,701.2635,2016-10-21,02:39:36,Cash,667.87,4.761904762,33.3935,5.9,,Rahul Sharma,Eshaan Kapoor
352-22-1144,B,Nagpur,Normal,Armaan Khan,Male,Home and lifestyle,89.96,1,4.498,94.458,2022-04-29,10:02:11,Cash,89.96,4.761904762,4.498,3.4,,Govind Tiwari,Oviya Sharma
275-60-3942,A,New Delhi,Member,Gaurav Tiwari,Male,Home and lifestyle,91.75,2,9.175,192.675,2018-02-13,14:50:45,Credit Card,183.5,4.761904762,9.175,7.4,,Javed Khan,Nitya Yadav
773-32-0478,E,Chennai,Member,Dheeraj Yadav,Male,Electronic accessories,27.33,6,8.199,172.179,2015-01-09,16:39:45,Cash,163.98,4.761904762,8.199,9.9,,Pradeep Chauhan,Veda Singh
869-13-3412,A,Ahmedabad,Normal,Bhavya Tiwari,Female,Electronic accessories,97.7,3,14.655,307.755,2018-10-25,18:03:12,Walmart Gift Cards,293.1,4.761904762,14.655,5.4,,Aniket Yadav,Ishana Sharma
440-92-0670,C,Hyderabad,Normal,Eshan Verma,Male,Food and beverages,46.38,7,16.233,340.893,2021-09-30,03:55:23,Credit Card,324.66,4.761904762,16.233,7.4,,Hrishikesh Kapoor,Aashi Mehta
221-14-5712,D,Indore,Member,Yash Patel,Male,Food and beverages,56.64,7,19.824,416.304,2023-04-08,09:46:27,Walmart Gift Cards,396.48,4.761904762,19.824,6.2,,Nishant Verma,Yuvika Patel
437-71-3141,D,Bhopal,Normal,Gitanjali Sharma,Female,Electronic accessories,14.34,10,7.17,150.57,2019-06-04,11:01:20,Credit Card,143.4,4.761904762,7.17,1.3,,Tarun Kumar,Meher Sharma
104-94-2594,C,Hyderabad,Member,Parina Patel,Female,Clothing,96.3,9,43.335,910.035,2022-12-21,11:02:49,Credit Card,866.7,4.761904762,43.335,4.1,,Tanuj Mehta,Hira Gupta
431-50-7230,E,Lucknow,Normal,Falguni Mehta,Female,Health and beauty,90.69,7,31.7415,666.5715,2020-12-05,07:03:49,Cash,634.83,4.761904762,31.7415,4.5,,Rahul Sharma,Kanika Singh
302-30-3955,B,Mumbai,Member,Tanisha Patel,Female,Food and beverages,13.65,8,5.46,114.66,2022-11-09,11:29:33,Credit Card,109.2,4.761904762,5.46,7.1,,Hrishikesh Kapoor,Anika Patel
922-83-0284,C,Chandigarh,Normal,Ishaan Kumar,Male,Books,82.65,9,37.1925,781.0425,2015-03-27,02:24:56,Credit Card,743.85,4.761904762,37.1925,5,,Uday Sahu,Prisha Khan
285-35-2477,A,Ahmedabad,Normal,Fatima Joshi,Female,Books,32.67,9,14.7015,308.7315,2019-12-24,02:33:24,Cash,294.03,4.761904762,14.7015,9,,Keshav Sharma,Gitanjali Sharma
564-22-3900,D,Nagpur,Member,Prisha Khan,Female,Electronic accessories,74.54,2,7.454,156.534,2023-05-08,19:18:27,Credit Card,149.08,4.761904762,7.454,6.9,,Om Prakash Sharma,Oishi Tiwari
752-27-5025,D,Bangalore,Member,Kashish Kapoor,Female,Sports and travel,71.1,4,14.22,298.62,2019-09-13,08:36:20,Walmart Gift Cards,284.4,4.761904762,14.22,3.2,,Sunil Verma,Mahira Verma
767-99-5258,D,Nagpur,Member,Oishi Tiwari,Female,Food and beverages,37.37,10,18.685,392.385,2023-09-22,09:17:37,Credit Card,373.7,4.761904762,18.685,7.4,,Aditya Singh,Nandini Patel
230-49-9867,B,Pune,Normal,Megha Kapoor,Female,Food and beverages,26.94,9,12.123,254.583,2021-11-06,17:10:11,Ewallet,242.46,4.761904762,12.123,3.3,,Parth Kapoor,Chhavi Chauhan
892-84-3553,D,Nagpur,Member,Urvashi Joshi,Female,Books,10.18,9,4.581,96.201,2022-03-06,06:02:19,Walmart Gift Cards,91.62,4.761904762,4.581,9.8,,Arnav Patel,Jhanvi Mehta
766-58-6655,D,Vishakhapatnam,Member,Brijesh Sharma,Male,Books,33.31,5,8.3275,174.8775,2017-05-05,16:27:49,Credit Card,166.55,4.761904762,8.3275,6.9,,Nishant Verma,Nitya Yadav
279-25-9047,C,Kochi,Normal,Mahira Verma,Female,Clothing,43.68,8,17.472,366.912,2021-03-18,21:18:48,Cash,349.44,4.761904762,17.472,9.1,,Zeeshan Patel,Queenie Sharma
629-11-7682,C,Vadodara,Normal,Yuvraj Yadav,Male,Health and beauty,80.13,10,40.065,841.365,2023-12-06,00:59:10,Credit Card,801.3,4.761904762,40.065,5.2,,Tushar Sahu,Qiana Tiwari
642-88-9563,C,Ahmedabad,Member,Hira Gupta,Female,Food and beverages,24.58,8,9.832,206.472,2015-06-17,12:09:23,Walmart Gift Cards,196.64,4.761904762,9.832,7.6,,Yash Patel,Ishita Mehta
579-69-4206,A,Chandigarh,Member,Pihu Gupta,Female,Health and beauty,65.7,2,6.57,137.97,2021-08-07,07:31:52,Ewallet,131.4,4.761904762,6.57,7.1,,Gagan Singh,Parina Patel
827-25-4743,B,Indore,Member,Rithika Joshi,Female,Books,25.34,10,12.67,266.07,2022-10-21,21:24:21,Cash,253.4,4.761904762,12.67,8.5,,Rahul Sharma,Hina Gupta
939-71-2789,B,Nashik,Normal,Hrishikesh Kapoor,Male,Electronic accessories,18.09,4,3.618,75.978,2019-05-30,07:44:30,Cash,72.36,4.761904762,3.618,1.8,,Lakshay Sharma,Vanshika Gupta
219-38-8637,B,Vishakhapatnam,Member,Ananya Patel,Female,Books,25.09,6,7.527,158.067,2019-03-20,21:00:12,Ewallet,150.54,4.761904762,7.527,8.7,,Aarav Kumar,Aditi Singh
445-45-8839,B,Pune,Member,Mukesh Kumar,Male,Clothing,50.65,8,20.26,425.46,2018-06-20,07:09:16,Walmart Gift Cards,405.2,4.761904762,20.26,7.8,,Bhushan Sharma,Hina Gupta
590-39-9095,E,Lucknow,Member,Ekta Joshi,Female,Clothing,98.36,9,44.262,929.502,2017-09-15,05:51:41,Ewallet,885.24,4.761904762,44.262,6.7,,Vicky Singh,Ananya Patel
141-30-6116,A,Vishakhapatnam,Member,Vanshika Gupta,Female,Books,32.59,1,1.6295,34.2195,2021-05-15,20:41:58,Cash,32.59,4.761904762,1.6295,4.5,,Faisal Khan,Gauri Singh
497-80-2076,A,Chandigarh,Member,Gargi Kapoor,Female,Home and lifestyle,43.99,5,10.9975,230.9475,2018-03-25,07:14:47,Walmart Gift Cards,219.95,4.761904762,10.9975,4.1,,Sunil Verma,Risha Joshi
687-11-1388,B,Chennai,Normal,Aaradhya Yadav,Female,Health and beauty,53.33,3,7.9995,167.9895,2017-11-25,07:19:09,Credit Card,159.99,4.761904762,7.9995,5.9,,Armaan Khan,Charvi Verma
977-13-5305,D,Chandigarh,Member,Eshita Singh,Female,Home and lifestyle,30.19,9,13.5855,285.2955,2019-02-06,09:31:27,Credit Card,271.71,4.761904762,13.5855,3,,Karan Joshi,Tithira Kapoor
929-46-5388,E,Nashik,Member,Jagdish Yadav,Male,Health and beauty,70.8,10,35.4,743.4,2017-01-30,18:41:43,Walmart Gift Cards,708,4.761904762,35.4,1.3,,Tarun Kumar,Zaina Tiwari
220-15-9126,C,Pune,Member,Sanika Verma,Female,Electronic accessories,16.11,5,4.0275,84.5775,2022-12-25,19:04:15,Credit Card,80.55,4.761904762,4.0275,4.3,,Brijesh Sharma,Ekta Joshi
212-09-0467,B,Nagpur,Normal,Eesha Verma,Female,Food and beverages,19.71,3,2.9565,62.0865,2021-04-11,16:15:34,Ewallet,59.13,4.761904762,2.9565,2.3,,Tushar Sahu,Lavanya Sharma
738-35-3247,B,Kolkata,Member,Zaina Tiwari,Female,Books,94.78,8,37.912,796.152,2020-10-26,00:53:45,Credit Card,758.24,4.761904762,37.912,4.1,,Dev Patel,Bhoomi Tiwari
634-70-8896,C,Indore,Normal,Bhavna Sharma,Female,Home and lifestyle,27.38,4,5.476,114.996,2023-07-22,06:22:11,Walmart Gift Cards,109.52,4.761904762,5.476,1.6,,Harsh Joshi,Ria Singh
109-92-1813,C,Mumbai,Member,Hina Gupta,Female,Clothing,10.57,10,5.285,110.985,2015-12-10,04:07:20,Cash,105.7,4.761904762,5.285,3.1,,Pradeep Chauhan,Kashvi Rajput
345-05-3899,E,Indore,Normal,Risha Joshi,Female,Books,95.58,6,28.674,602.154,2015-12-07,21:49:00,Ewallet,573.48,4.761904762,28.674,3.2,,Vicky Singh,Oviya Sharma
611-68-9123,B,Bhopal,Member,Kaushal Yadav,Male,Sports and travel,20.3,5,5.075,106.575,2021-06-15,18:24:30,Cash,101.5,4.761904762,5.075,7.3,,Yuvraj Yadav,Qamar Yadav
199-83-1294,C,Indore,Member,Gagan Singh,Male,Home and lifestyle,55.24,3,8.286,174.006,2023-06-18,23:01:09,Credit Card,165.72,4.761904762,8.286,3.4,,Eshan Verma,Nitya Yadav
213-73-7939,E,Vishakhapatnam,Normal,Gitanjali Sharma,Female,Electronic accessories,44.84,3,6.726,141.246,2020-01-21,17:28:13,Ewallet,134.52,4.761904762,6.726,2.7,,Yashvardhan Sharma,Aashi Mehta
618-39-7677,D,Ahmedabad,Normal,Kunal Gupta,Male,Sports and travel,13.88,8,5.552,116.592,2022-02-10,13:12:05,Walmart Gift Cards,111.04,4.761904762,5.552,5.6,,Jatin Chauhan,Lavina Yadav
123-09-8216,C,Pune,Member,Kashish Kapoor,Female,Books,37.09,8,14.836,311.556,2017-10-07,10:20:50,Cash,296.72,4.761904762,14.836,3.3,,Tushar Sahu,Diya Yadav
390-29-9612,A,Vadodara,Member,Eshan Verma,Male,Food and beverages,59.65,2,5.965,125.265,2021-07-02,13:39:07,Cash,119.3,4.761904762,5.965,7.4,,Hrishikesh Kapoor,Sanika Verma
575-99-3587,C,Chandigarh,Normal,Nitya Yadav,Female,Sports and travel,27.17,4,5.434,114.114,2016-03-01,10:27:26,Credit Card,108.68,4.761904762,5.434,6.2,,Arjun Patel,Tanisha Patel
673-77-6423,A,Chennai,Normal,Prakash Sahu,Male,Clothing,79.45,4,15.89,333.69,2022-10-14,15:20:58,Cash,317.8,4.761904762,15.89,5.4,,Arnav Patel,Ginni Gupta
107-91-1124,B,Nagpur,Normal,Ishana Sharma,Female,Food and beverages,70.02,10,35.01,735.21,2017-11-07,20:50:49,Credit Card,700.2,4.761904762,35.01,6.4,,Jai Kapoor,Sanika Verma
727-59-1342,C,New Delhi,Member,Ishan Verma,Male,Books,27.47,6,8.241,173.061,2017-12-12,17:43:05,Credit Card,164.82,4.761904762,8.241,4.3,,Ishan Verma,Ujala Kapoor
952-95-5657,B,Pune,Normal,Hitesh Yadav,Male,Health and beauty,61.21,3,9.1815,192.8115,2016-09-07,20:37:19,Walmart Gift Cards,183.63,4.761904762,9.1815,9.5,,Zayd Khan,Sanika Verma
470-40-5208,B,Agra,Member,Ira Kumar,Female,Food and beverages,15.2,6,4.56,95.76,2015-04-12,14:20:04,Ewallet,91.2,4.761904762,4.56,7,,Om Prakash Sharma,Sanya Verma
903-52-4638,B,Vadodara,Member,Gauri Singh,Female,Health and beauty,31.37,3,4.7055,98.8155,2023-10-15,01:07:07,Cash,94.11,4.761904762,4.7055,9.4,,Vicky Singh,Urvashi Joshi
429-19-2647,C,Agra,Normal,Keshav Sharma,Male,Clothing,77.98,8,31.192,655.032,2022-07-19,05:39:08,Walmart Gift Cards,623.84,4.761904762,31.192,6.8,,Yogesh Mehta,Mahira Verma
477-29-8110,A,New Delhi,Member,Yuvika Patel,Female,Clothing,24.67,9,11.1015,233.1315,2020-12-05,00:59:21,Ewallet,222.03,4.761904762,11.1015,8.2,,Yashvardhan Sharma,Yuvika Patel
566-33-1730,C,Lucknow,Member,Rithika Joshi,Female,Electronic accessories,70.44,5,17.61,369.81,2022-05-28,03:18:49,Walmart Gift Cards,352.2,4.761904762,17.61,8,,Faisal Khan,Divya Chauhan
608-94-5233,A,Kochi,Member,Nitya Yadav,Female,Home and lifestyle,37.29,4,7.458,156.618,2015-01-15,18:30:05,Cash,149.16,4.761904762,7.458,9.3,,Ujjwal Gupta,Zara Tiwari
210-94-8939,E,Chandigarh,Normal,Yuvraj Yadav,Male,Clothing,94.11,8,37.644,790.524,2023-04-12,22:44:44,Ewallet,752.88,4.761904762,37.644,3.3,,Himanshu Kapoor,Oviya Sharma
490-93-5062,D,Agra,Member,Dinesh Yadav,Male,Food and beverages,42.78,6,12.834,269.514,2019-02-10,05:49:57,Walmart Gift Cards,256.68,4.761904762,12.834,5.5,,Zayd Khan,Chandni Joshi
337-40-4158,D,Hyderabad,Normal,Umar Khan,Male,Food and beverages,12.91,6,3.873,81.333,2021-10-01,04:16:02,Credit Card,77.46,4.761904762,3.873,6.1,,Deepesh Verma,Nandini Patel
802-59-4729,A,Agra,Member,Sanya Verma,Female,Sports and travel,33.37,2,3.337,70.077,2021-05-10,10:10:10,Ewallet,66.74,4.761904762,3.337,7.2,,Ishaan Kumar,Jia Kapoor
257-55-6691,E,Bangalore,Member,Aditya Singh,Male,Home and lifestyle,83.53,4,16.706,350.826,2016-06-01,20:01:57,Cash,334.12,4.761904762,16.706,8.9,,Ishan Verma,Jiya Sahu
574-33-7612,D,Chandigarh,Member,Divya Chauhan,Female,Food and beverages,45.87,5,11.4675,240.8175,2022-01-24,13:37:31,Ewallet,229.35,4.761904762,11.4675,2.9,,Keshav Sharma,Qiana Tiwari
725-31-9188,B,Kochi,Member,Bhavna Sharma,Female,Electronic accessories,38.59,6,11.577,243.117,2017-02-17,21:18:46,Credit Card,231.54,4.761904762,11.577,3.4,,Amar Singh,Kavya Rajput
659-10-3369,E,Lucknow,Member,Lavanya Sharma,Female,Electronic accessories,82.68,4,16.536,347.256,2019-06-09,11:15:24,Ewallet,330.72,4.761904762,16.536,8.3,,Arjun Patel,Bhavya Tiwari
995-20-8258,C,Nashik,Normal,Akash Sharma,Male,Sports and travel,66.85,3,10.0275,210.5775,2023-03-19,22:45:02,Cash,200.55,4.761904762,10.0275,5.2,,Jai Kapoor,Nandini Patel
413-89-0098,B,Jaipur,Normal,Aditi Singh,Female,Clothing,79.52,9,35.784,751.464,2018-08-07,04:12:32,Credit Card,715.68,4.761904762,35.784,4.5,,Umar Khan,Ishana Sharma
760-92-0354,A,Bangalore,Member,Oorja Gupta,Female,Food and beverages,29.25,4,5.85,122.85,2021-10-02,00:38:42,Cash,117,4.761904762,5.85,2.9,,Rohit Patel,Queenie Sharma
808-25-7887,C,Agra,Normal,Umar Khan,Male,Electronic accessories,42.61,7,14.9135,313.1835,2017-02-27,18:54:16,Credit Card,298.27,4.761904762,14.9135,2.9,,Hrishikesh Kapoor,Sanika Verma
806-74-9385,B,Hyderabad,Normal,Charul Yadav,Female,Food and beverages,36.24,5,9.06,190.26,2022-02-11,20:36:33,Cash,181.2,4.761904762,9.06,4.8,,Pratik Chauhan,Gitanjali Sharma
265-34-5680,C,Hyderabad,Member,Ekta Joshi,Female,Sports and travel,15.4,6,4.62,97.02,2018-04-22,00:18:46,Credit Card,92.4,4.761904762,4.62,2.4,,Armaan Khan,Diya Yadav
291-82-7032,E,Agra,Normal,Saisha Khan,Female,Clothing,26.59,5,6.6475,139.5975,2015-07-19,10:10:40,Ewallet,132.95,4.761904762,6.6475,6.6,,Vicky Singh,Kashish Kapoor
634-83-7802,C,Vadodara,Member,Aditi Singh,Female,Sports and travel,75.25,3,11.2875,237.0375,2015-11-06,06:10:09,Credit Card,225.75,4.761904762,11.2875,5.8,,Arjun Patel,Lavina Yadav
714-18-1445,A,Bhopal,Member,Omkar Chauhan,Male,Electronic accessories,71.81,4,14.362,301.602,2021-10-06,08:28:47,Cash,287.24,4.761904762,14.362,2.5,,Aditya Singh,Ira Kumar
591-06-9477,C,Agra,Normal,Karthik Kapoor,Male,Electronic accessories,30.55,4,6.11,128.31,2015-10-04,17:22:52,Credit Card,122.2,4.761904762,6.11,1.3,,Pratik Chauhan,Urvashi Joshi
454-50-9226,E,Lucknow,Normal,Brijesh Sharma,Male,Health and beauty,72.73,6,21.819,458.199,2016-03-08,00:44:34,Ewallet,436.38,4.761904762,21.819,2.1,,Amar Singh,Ishita Mehta
126-76-4982,A,Vishakhapatnam,Member,Naina Rajput,Female,Clothing,59.68,1,2.984,62.664,2022-07-04,08:57:27,Ewallet,59.68,4.761904762,2.984,9,,Ishan Verma,Aanya Sharma
115-93-8280,B,Mumbai,Normal,Rahul Sharma,Male,Clothing,24.04,8,9.616,201.936,2018-03-24,01:16:26,Walmart Gift Cards,192.32,4.761904762,9.616,1.8,,Farhan Khan,Dia Mehta
971-51-2261,E,Kochi,Normal,Pradeep Chauhan,Male,Books,72.96,8,29.184,612.864,2017-10-26,16:15:40,Ewallet,583.68,4.761904762,29.184,2.5,,Ishaan Kumar,Chetana Sahu
470-08-3769,D,Jaipur,Member,Arjun Patel,Male,Home and lifestyle,51.51,2,5.151,108.171,2021-10-29,06:12:47,Ewallet,103.02,4.761904762,5.151,7.7,,Nishant Verma,Bhavya Tiwari
940-80-7646,B,Kolkata,Member,Meher Sharma,Female,Home and lifestyle,93.64,8,37.456,786.576,2020-10-28,03:06:36,Ewallet,749.12,4.761904762,37.456,2.3,,Mukesh Kumar,Bela Yadav
707-09-0039,E,Vishakhapatnam,Normal,Upasana Yadav,Female,Books,60.77,3,9.1155,191.4255,2020-10-19,16:40:59,Walmart Gift Cards,182.31,4.761904762,9.1155,1.9,,Mukesh Kumar,Oishi Tiwari
417-23-5674,B,Indore,Member,Bhavya Tiwari,Female,Sports and travel,21.61,5,5.4025,113.4525,2022-01-27,20:37:41,Ewallet,108.05,4.761904762,5.4025,4.9,,Jagdish Yadav,Elina Chauhan
910-39-2718,C,Agra,Member,Kashish Kapoor,Female,Sports and travel,41.86,1,2.093,43.953,2021-03-29,10:12:13,Walmart Gift Cards,41.86,4.761904762,2.093,6.3,,Omkar Joshi,Tanisha Patel
470-02-1936,A,Indore,Member,Vicky Singh,Male,Food and beverages,46.21,8,18.484,388.164,2017-02-26,19:27:51,Walmart Gift Cards,369.68,4.761904762,18.484,9.6,,Tejas Joshi,Sanika Verma
829-47-4241,C,Vishakhapatnam,Normal,Risha Joshi,Female,Electronic accessories,93.56,2,9.356,196.476,2020-07-08,04:05:26,Ewallet,187.12,4.761904762,9.356,10,,Ishan Verma,Trisha Khan
336-81-4473,B,Surat,Normal,Javed Khan,Male,Home and lifestyle,50.21,3,7.5315,158.1615,2019-04-01,17:07:21,Cash,150.63,4.761904762,7.5315,4.2,,Yogesh Mehta,Jhanvi Mehta
976-33-4460,A,Bangalore,Normal,Armaan Khan,Male,Health and beauty,44.31,4,8.862,186.102,2020-12-31,00:00:59,Cash,177.24,4.761904762,8.862,5.4,,Nishant Verma,Bhavya Tiwari
865-17-9706,C,Vishakhapatnam,Member,Javed Khan,Male,Clothing,22.89,10,11.445,240.345,2019-09-23,20:11:34,Walmart Gift Cards,228.9,4.761904762,11.445,4,,Om Prakash Sharma,Zaina Tiwari
995-72-6584,A,Indore,Normal,Farhan Khan,Male,Clothing,64.09,9,28.8405,605.6505,2018-11-29,01:21:57,Walmart Gift Cards,576.81,4.761904762,28.8405,5,,Javed Khan,Qiana Tiwari
448-07-0084,E,Chennai,Member,Nitin Singh,Male,Sports and travel,14.36,3,2.154,45.234,2023-10-01,21:00:12,Cash,43.08,4.761904762,2.154,6.7,,Deepesh Verma,Devanshi Tiwari
653-95-3905,A,Bangalore,Normal,Lavina Yadav,Female,Food and beverages,74.61,9,33.5745,705.0645,2018-09-17,00:16:28,Ewallet,671.49,4.761904762,33.5745,7.5,,Keshav Sharma,Tithira Kapoor
583-62-3374,B,Agra,Normal,Deepesh Verma,Male,Books,59.34,2,5.934,124.614,2021-09-09,07:55:12,Cash,118.68,4.761904762,5.934,3.9,,Eklavya Verma,Queenie Sharma
206-28-2475,E,Pune,Member,Akash Sharma,Male,Clothing,63.33,8,25.332,531.972,2023-11-25,07:24:46,Cash,506.64,4.761904762,25.332,1.1,,Ishaan Kumar,Megha Kapoor
955-34-3513,A,Kochi,Normal,Sunil Verma,Male,Food and beverages,23.64,4,4.728,99.288,2020-06-19,03:42:32,Cash,94.56,4.761904762,4.728,9.3,,Omkar Chauhan,Elina Chauhan
565-45-7504,B,Chennai,Member,Lakshay Sharma,Male,Food and beverages,63.68,4,12.736,267.456,2019-09-28,09:12:51,Cash,254.72,4.761904762,12.736,7.5,,Aryan Gupta,Zaina Chauhan
713-30-4823,B,Hyderabad,Member,Ravi Patel,Male,Books,50.22,6,15.066,316.386,2021-10-18,12:04:59,Walmart Gift Cards,301.32,4.761904762,15.066,4.8,,Armaan Khan,Ananya Patel
331-64-1629,C,Mumbai,Member,Lavina Yadav,Female,Food and beverages,77.52,1,3.876,81.396,2019-10-16,23:13:28,Cash,77.52,4.761904762,3.876,2.4,,Ujjwal Gupta,Nupur Singh
353-89-4647,C,Chandigarh,Normal,Bela Yadav,Female,Clothing,31.59,2,3.159,66.339,2021-04-02,01:02:59,Credit Card,63.18,4.761904762,3.159,1.8,,Umar Khan,Zaina Chauhan
412-10-4778,E,Chennai,Normal,Farah Joshi,Female,Books,61.44,1,3.072,64.512,2021-10-10,05:52:32,Cash,61.44,4.761904762,3.072,9.3,,Brijesh Sharma,Diya Yadav
847-20-6564,C,Bhopal,Normal,Chirag Kapoor,Male,Electronic accessories,35.26,10,17.63,370.23,2018-12-06,18:42:51,Walmart Gift Cards,352.6,4.761904762,17.63,9,,Chetan Kumar,Bela Yadav
163-53-7179,E,Pune,Normal,Arjun Patel,Male,Books,22.89,7,8.0115,168.2415,2023-02-03,05:51:22,Cash,160.23,4.761904762,8.0115,6.5,,Gaurav Tiwari,Gitanjali Sharma
864-01-8867,D,Chandigarh,Member,Ishaan Kumar,Male,Books,28.5,10,14.25,299.25,2016-07-29,11:51:10,Ewallet,285,4.761904762,14.25,6.6,,Pratik Chauhan,Zaina Chauhan
513-83-7468,C,New Delhi,Normal,Sanya Verma,Female,Sports and travel,53.37,7,18.6795,392.2695,2015-08-29,04:27:17,Walmart Gift Cards,373.59,4.761904762,18.6795,4.7,,Farhan Khan,Eshita Singh
